Content,EventTemplate,Dataset,Category,GPT_Temp_1,GPT_Time_1,GPT_In_Tokens_1,GPT_Out_Tokens_1
Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00c6-0006-3000-003d-0000\042 is in the unavailable state (HWID=1973),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component \042SCSI-WWID:<*>\042 is in the unavailable state (HWID=<*>),1.481245994567871,396,31
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3180),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),0.8124580383300781,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5089),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),0.8741743564605713,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4088),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),1.1386144161224365,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2538),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),1.6906781196594238,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2480),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),0.9619402885437012,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),8.689116477966309,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3891),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),3.5498046875,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2478),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),0.9073812961578369,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2969),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),1.0956599712371826,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),0.9135911464691162,363,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the unavailable state (HWID=<*>),5.825989723205566,363,21
clusterAddMember  (command 1902),clusterAddMember (command <*>),HPC,New,clusterAddMember (command <*>),1.4751973152160645,350,12
clusterAddMember  (command 1900),clusterAddMember (command <*>),HPC,New,clusterAddMember (command <*>),0.8978579044342041,350,12
risBoot  (command 1903),risBoot (command <*>),HPC,New,risBoot (command <*>),1.3302156925201416,349,11
bootGenvmunix  (command 1903),bootGenvmunix (command <*>),HPC,New,bootGenvmunix (command <*>),0.8284034729003906,352,14
boot  (command 1911),boot (command <*>),HPC,New,boot (command <*>),0.994206428527832,348,10
boot  (command 1910),boot (command <*>),HPC,New,boot (command <*>),0.7599222660064697,348,10
boot  (command 1978),boot (command <*>),HPC,New,boot (command <*>),0.7183957099914551,348,10
