Content,EventTemplate,Dataset,Category,GPT_Temp_1,GPT_Time_1,GPT_In_Tokens_1,GPT_Out_Tokens_1
Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0001-00c6-0006-3000-003d-0000\042 is in the unavailable state (HWID=1973),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,"Component State Change: Component ""<*>"" is in the <*> state (HWID=<*>)",2.316237449645996,141,23
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3180),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),1.4195878505706787,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=5089),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),0.8987667560577393,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4088),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),0.8922126293182373,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2538),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),1.5186457633972168,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2480),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),1.499161720275879,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),1.3804688453674316,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3891),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),0.7799310684204102,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2478),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),0.8809700012207031,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2969),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),1.6627047061920166,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=4159),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),1.466146469116211,108,21
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),Component State Change: Component <*> is in the unavailable state (HWID=<*>),HPC,New,Component State Change: Component <*> is in the <*> state (HWID=<*>),0.7645814418792725,108,21
clusterAddMember  (command 1902),clusterAddMember (command <*>),HPC,New,clusterAddMember (command <*>),0.6956334114074707,95,12
clusterAddMember  (command 1900),clusterAddMember (command <*>),HPC,New,clusterAddMember  (command <*>),1.5914602279663086,95,13
risBoot  (command 1903),risBoot (command <*>),HPC,New,risBoot (command <*>),2.0646378993988037,94,11
bootGenvmunix  (command 1903),bootGenvmunix (command <*>),HPC,New,bootGenvmunix (command <*>),1.1001839637756348,97,14
boot  (command 1911),boot (command <*>),HPC,New,boot (command <*>),0.6802070140838623,93,10
boot  (command 1910),boot (command <*>),HPC,New,boot (command <*>),0.8757898807525635,93,10
boot  (command 1978),boot (command <*>),HPC,New,boot (command <*>),0.6875982284545898,93,10
boot  (command 1967),boot (command <*>),HPC,New,boot (command <*>),0.5728063583374023,93,10
wait  (command 1975),wait (command <*>),HPC,New,wait  (command <*>),1.231727123260498,93,11
boot  (command 1999),boot (command <*>),HPC,New,boot (command <*>),0.5728864669799805,93,10
halt  (command 1982),halt (command <*>),HPC,New,halt  (command <*>),0.6166527271270752,93,11
boot  (command 1981),boot (command <*>),HPC,New,boot (command <*>),0.810985803604126,93,10
boot  (command 1973),boot (command <*>),HPC,New,boot (command <*>),0.5864968299865723,93,10
wait  (command 1973),wait (command <*>),HPC,New,wait  (command <*>),0.649146556854248,93,11
wait  (command 2057),wait (command <*>),HPC,New,wait  (command <*>),0.6809821128845215,93,11
boot  (command 2152),boot (command <*>),HPC,New,boot (command <*>),0.8870742321014404,93,10
wait  (command 2154),wait (command <*>),HPC,New,wait  (command <*>),0.5855398178100586,93,11
boot  (command 2141),boot (command <*>),HPC,New,boot (command <*>),0.8057076930999756,93,10
boot  (command 2110),boot (command <*>),HPC,New,boot (command <*>),0.6019995212554932,93,10
boot  (command 2160),boot (command <*>),HPC,New,boot (command <*>),0.6673679351806641,93,10
halt  (command 2221),halt (command <*>),HPC,New,halt  (command <*>),1.0713987350463867,93,11
wait  (command 2217),wait (command <*>),HPC,New,wait  (command <*>),1.2716708183288574,93,11
wait  (command 2217),wait (command <*>),HPC,New,wait  (command <*>),0.8214936256408691,93,11
wait  (command 2201),wait (command <*>),HPC,New,wait  (command <*>),0.6015243530273438,93,11
wait  (command 2199),wait (command <*>),HPC,New,wait  (command <*>),0.6675894260406494,93,11
boot  (command 2183),boot (command <*>),HPC,New,boot (command <*>),0.7402265071868896,93,10
wait  (command 2189),wait (command <*>),HPC,New,wait  (command <*>),0.7957043647766113,93,11
wait  (command 2302),wait (command <*>),HPC,New,wait  (command <*>),0.5646839141845703,93,11
wait  (command 2270),wait (command <*>),HPC,New,wait  (command <*>),1.2775850296020508,93,11
wait  (command 2257),wait (command <*>),HPC,New,wait  (command <*>),1.3692150115966797,93,11
boot  (command 2257),boot (command <*>),HPC,New,boot  (command <*>),0.6409039497375488,93,11
boot  (command 2316),boot (command <*>),HPC,New,boot  (command <*>),0.6763358116149902,93,11
boot  (command 2316),boot (command <*>),HPC,New,boot  (command <*>),0.6635966300964355,93,11
wait  (command 2322),wait (command <*>),HPC,New,wait  (command <*>),0.7118642330169678,93,11
wait  (command 2354),wait (command <*>),HPC,New,wait  (command <*>),0.8320741653442383,93,11
wait  (command 2347),wait (command <*>),HPC,New,wait  (command <*>),0.7175426483154297,93,11
boot  (command 2368),boot (command <*>),HPC,New,boot  (command <*>),0.709803581237793,93,11
boot  (command 2392),boot (command <*>),HPC,New,boot  (command <*>),0.81062912940979,93,11
boot  (command 2406),boot (command <*>),HPC,New,boot (command <*>),0.8695907592773438,93,10
boot  (command 2417),boot (command <*>),HPC,New,boot (command <*>),1.372206211090088,93,10
boot  (command 2423),boot (command <*>),HPC,New,boot  (command <*>),0.7024805545806885,93,11
wait  (command 2424),wait (command <*>),HPC,New,wait  (command <*>),601.9971139431,93,11
wait  (command 2449),wait (command <*>),HPC,New,wait  (command <*>),0.6435537338256836,93,11
boot  (command 2464),boot (command <*>),HPC,New,boot (command <*>),0.7054822444915771,93,10
wait  (command 2468),wait (command <*>),HPC,New,wait  (command <*>),0.7602667808532715,93,11
